dataset_id,class_raw,path,format,width,height,mode,error,min_side,label,sha256,group,split
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(37).jpg,JPEG,402,396,RGB,,396,meningioma,b981ea69aea30d8a852c1eed9f64a190a101c6f2b9b1d26b16d0864251d5ecb9,image(37),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(39).jpg,JPEG,343,367,RGB,,343,meningioma,1940c7f8e7f72ab5b9e674953238fcb4b63ccf6d3d320661e57511070655b5aa,image(39),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(4).jpg,JPEG,369,398,RGB,,369,meningioma,ca02d2e726540598237ff366f8a9d4078f5f045bc85b2a996c8c044228fb8cf7,image(4),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(40).jpg,JPEG,313,393,RGB,,313,meningioma,066502884d443971d71836da239f41751eefdbb164af957947ad82fa6f584944,image(40),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(42).jpg,JPEG,330,355,RGB,,330,meningioma,6ad191b6525adf85064c08ec3ab520ca7fc28acb73bd31781d54d8e03315e139,image(42),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(44).jpg,JPEG,442,442,RGB,,442,meningioma,d2e28f585c7aec0c59898578a258d64189c62a1845bde369407e3766b648d868,image(44),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(45).jpg,JPEG,367,395,RGB,,367,meningioma,eadc6dd552a21452ea3a1f171e62f805c6f66927d6f8670961aac7e9495ded81,image(45),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(46).jpg,JPEG,411,396,RGB,,396,meningioma,862b1e94cca563591845710664be57fa2ce1bc18f317233d285f5b396c6cd27c,image(46),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(47).jpg,JPEG,234,216,RGB,,216,meningioma,a8a63f4a08ad17bdb54d156f983114a023a2fbd000ec12e313d4ce0b945cef47,image(47),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(49).jpg,JPEG,645,439,RGB,,439,meningioma,d04c10c4f3530ea0dc96002c117a18ed2252afe362b935aec1c673eec7fa0b4b,image(49),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(5).jpg,JPEG,314,195,RGB,,195,meningioma,2e60df06c0a37aa6f08fa9c4ab43f2cd32065992aa9f4bda90b7841837b452b2,image(5),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(51).jpg,JPEG,352,322,RGB,,322,meningioma,bd86e9a929172ffcf244db8b2839d51746f0ca95fdd81c79916babd1d154a2db,image(51),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(53).jpg,JPEG,257,248,RGB,,248,meningioma,56cf9f66248d14af34d23eaa420b0c509a94f19c63b1937f8bf63f92cca301f5,image(53),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(54).jpg,JPEG,174,230,RGB,,174,meningioma,da0737aaaf93cfdef149e05839b9e2bf5b6709a5f0dd712dda2cb31e7c8f9e46,image(54),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(55).jpg,JPEG,206,245,RGB,,206,meningioma,4061e76d26b82a92d71bd6440dad3bb875b36fc8443f6d48c1e33d16f6658729,image(55),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(56).jpg,JPEG,1149,1019,RGB,,1019,meningioma,125530a0b5968fe663f809962787246d3a5576167d38f493bcf82a97f4454779,image(56),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(57).jpg,JPEG,722,690,RGB,,690,meningioma,03ce76b527d01938dde828aa4b9e3e882cee655017ea9ed27effa47790f184d2,image(57),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(6).jpg,JPEG,351,398,RGB,,351,meningioma,96d13f31ce2855d42059c938bca3fbe684753e76f98c67d0d9aaae0e8d0fbd90,image(6),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(60).jpg,JPEG,341,395,RGB,,341,meningioma,f55311fb8ccf1b86450233262bd00b176bd1c404e5849b59c0a3cd5e4440626b,image(60),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(63).jpg,JPEG,273,326,RGB,,273,meningioma,b576353f83cb34f2c43fc58122209388e2a12e64864e9b967d496ff79bb10927,image(63),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(64).jpg,JPEG,239,248,RGB,,239,meningioma,c1a08f474188d182e6243e1a4655f9731307c63399e7ada68048c588dfb990ed,image(64),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(66).jpg,JPEG,305,337,RGB,,305,meningioma,32aeabe5bd8a77001d06adbb24a0c1727d110692d91e6a5143251f9719696b58,image(66),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(67).jpg,JPEG,304,410,RGB,,304,meningioma,9cae4b313ce3331190a0d872b36cd7b023737156a29c681e13ef9384828478f9,image(67),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(68).jpg,JPEG,208,243,RGB,,208,meningioma,8e3337290795e87f60d3aae62e5dc24891c709967907fb85545364a8682a368b,image(68),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(7).jpg,JPEG,341,377,RGB,,341,meningioma,85810ba8cb4b872c9b258e404db14581906135c54f678bc4ea4d8c706f8530af,image(7),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(70).jpg,JPEG,200,252,RGB,,200,meningioma,2879fe07fda1859fa38e6b675d8fb6cb92addc19a467a5a66c4834e345734752,image(70),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(71).jpg,JPEG,226,214,RGB,,214,meningioma,8238d1f576cd9a0d6fb599baa2dec1f08b8d9355412d1cf91db367a8729da07f,image(71),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(72).jpg,JPEG,200,236,RGB,,200,meningioma,15a557c6c92879340272c82ea514712faecbccf15b3f08c9070040b8e685d66f,image(72),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(74).jpg,JPEG,225,225,RGB,,225,meningioma,8aaadd0f631a11d4e11796b9afc422aea41548c3b9607b338377f3002747101e,image(74),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(75).jpg,JPEG,212,238,RGB,,212,meningioma,ce9682cf32ab75a300537fc7170a731c536079308142e167d949634b29034aec,image(75),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(76).jpg,JPEG,215,220,RGB,,215,meningioma,024bdc364dc642a401ddca2ba91863d0f07055ed69594942b24d5f9724e2d737,image(76),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(77).jpg,JPEG,201,251,RGB,,201,meningioma,b328f1679bf050f684a0a1f3b33805551b2ad2858a604308dee607c4643b3571,image(77),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(78).jpg,JPEG,480,480,RGB,,480,meningioma,49c810e7ddca052ccb178d3cdd4cec11a9f80f06e091d0672fcb522a0b7fea47,image(78),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(8).jpg,JPEG,491,624,RGB,,491,meningioma,52f5ab2cd9062f8345c03115db0773650ebae255d3f2c8561a9f2336cabbb5a8,image(8),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(80).jpg,JPEG,225,225,RGB,,225,meningioma,a63f2866a725f2b4a72deebd9399962fa5fd20a0a5a7b3c571bd97ba1365c857,image(80),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(81).jpg,JPEG,225,225,RGB,,225,meningioma,51052c8439701c2832aaa26111104f4f7e03c0c99641205ee29cea957bf44a35,image(81),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(84).jpg,JPEG,200,223,RGB,,200,meningioma,0e0691ddbafbb3de52d589c410cadc2279466b3a5d085c9af34140d407062f73,image(84),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(85).jpg,JPEG,200,235,RGB,,200,meningioma,20c540c392630d5bba27c8a6c47a1933df2a9803135b061ef80652904e810432,image(85),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(86).jpg,JPEG,209,241,RGB,,209,meningioma,776c01ae38336a0f10e1f54fc77e2f307a60c904daaf11713015db72378c54f8,image(86),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(87).jpg,JPEG,211,239,RGB,,211,meningioma,3f176b81b6978f4ba31f8414f7169886e0f8774ff831551d58929832c593e5cd,image(87),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(88).jpg,JPEG,215,234,RGB,,215,meningioma,7912b475d4fe70819a6982a63f4487ade1f9ea600b1bdf99c60c1019facd9e02,image(88),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(89).jpg,JPEG,225,225,RGB,,225,meningioma,59d5ca6397cbfb618d05b0e240b138fb61c3f3832b6a70b3f7b9a96806ef4582,image(89),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(9).jpg,JPEG,314,358,RGB,,314,meningioma,88db6aa1c085c4ed123b0550eb95f25d13bcd1ea4d0f23a44fb469ff8ae49540,image(9),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(91).jpg,JPEG,214,216,RGB,,214,meningioma,65a902fcdd43caafbfd32f996cda5eb70f49870ae04b457e63b4e12149168225,image(91),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(92).jpg,JPEG,201,251,RGB,,201,meningioma,9d77e3a05ebb113dabfd559fb0840079b9fbd2d7ee52002f4dfccba75f2dbe71,image(92),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(93).jpg,JPEG,214,235,RGB,,214,meningioma,19f85781d3642a0c0a9d3831265070195500ff2f41feb84cf72bb87b12060e7e,image(93),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(94).jpg,JPEG,210,240,RGB,,210,meningioma,5ab5bc5e28a3587ddfd8561b8e78e74224eff95848411eb0405b39e5d516d34e,image(94),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(96).jpg,JPEG,210,240,RGB,,210,meningioma,ad1982ac07eb702eb985f1e22e322cb353e24b8313cce4e5655acd8302837e04,image(96),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(98).jpg,JPEG,213,236,RGB,,213,meningioma,c5ec0715901e8f65020aeb24537aa586c2b89574687d446b6cac805cfe2f85ab,image(98),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(99).jpg,JPEG,224,216,RGB,,216,meningioma,1b806f154eeffce24b422bbcff1082ae4a02ff743378ebb3ff3c6aa9f6020a9b,image(99),train
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image.jpg,JPEG,338,345,RGB,,338,meningioma,096fe04df8baf322fa3033d1c8dcc769ce2c759d8872fba5f3b88646fa88b064,image,train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(1).jpg,JPEG,236,236,RGB,,236,no_tumor,3a4344d358c8faf37824a990ee88b70b6af511ac1925c3d96a831dc579d620db,image(1),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(100).jpg,JPEG,314,258,RGB,,258,no_tumor,039d0eb6b8493db695929536aa7476f8c472381a7c20de981bfe7e0bdd875a82,image(100),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(101).jpg,JPEG,225,259,RGB,,225,no_tumor,f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,image(101),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(102).jpg,JPEG,224,262,RGB,,224,no_tumor,e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,image(102),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(103).jpg,JPEG,314,260,RGB,,260,no_tumor,d8ea17fdb98908199591b41310c56ae6a2b90408287403a45333653e079944b1,image(103),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(104).jpg,JPEG,278,253,RGB,,253,no_tumor,49d44a7fd256a35903b981a4c7fbd2c3adc0f87f24ed0cf34d83a91aa13441b0,image(104),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(11).jpg,JPEG,236,236,RGB,,236,no_tumor,41d847d03ff8e8a80fde982029492adf6c622dc7d78fad2db48b14287c552296,image(11),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(12).jpg,JPEG,235,227,RGB,,227,no_tumor,f90baa21f7026f0f5c8595cb4c58a728618b80c679b18dbb42f4e77420262ac5,image(12),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(13).jpg,JPEG,236,236,RGB,,236,no_tumor,71b3de7ee123124b0cf239be46cde689f527b1b56127ff7668cabca4c6384513,image(13),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(14).jpg,JPEG,205,249,RGB,,205,no_tumor,0d68dc0d87d099ad046fac3ec1359db1561e1c5d45a43e7c91e02a9f2f393df8,image(14),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(17).jpg,JPEG,236,270,RGB,,236,no_tumor,7a3fac9104743aa9ecd56374dafb71c6b8084ace9b13e4cb7b881f198a4bb479,image(17),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(18).jpg,JPEG,235,261,RGB,,235,no_tumor,1cc081e753d825a7a043b7968fa48c166d3518426790468025d6674794791327,image(18),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(19).jpg,JPEG,236,236,RGB,,236,no_tumor,0ac00682257258ee21f7c81af7bc22efbbbb4385e67e4d005f2000ad3b85561b,image(19),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(2).jpg,JPEG,236,218,RGB,,218,no_tumor,9cb0bd6ba354991ae933b55af58ca040f3b8db01add876aba09159d7badd3599,image(2),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(20).jpg,JPEG,212,236,RGB,,212,no_tumor,39c0884fa9dfa4bf3e2464f41480e240ad7db4eded8a5b1ced54c772956746e1,image(20),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(21).jpg,JPEG,236,236,RGB,,236,no_tumor,4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,image(21),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(23).jpg,JPEG,236,236,RGB,,236,no_tumor,6d8670086cd3782e77ddb604d6f5803400640420236b3af98f3874ee86e7b476,image(23),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(24).jpg,JPEG,236,231,RGB,,231,no_tumor,9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,image(24),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(25).jpg,JPEG,236,290,RGB,,236,no_tumor,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,image(25),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(27).jpg,JPEG,209,234,RGB,,209,no_tumor,1fe1db4adc37442001e9e054e3a990efa31b7db7cdb0a3d2711afbf346f9094b,image(27),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(28).jpg,JPEG,208,217,RGB,,208,no_tumor,053a6036a57e58922ce011f713ddb44f78af390306aa055803e24338eb977075,image(28),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(29).jpg,JPEG,236,228,RGB,,228,no_tumor,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,image(29),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(30).jpg,JPEG,234,234,RGB,,234,no_tumor,f3bbcbc551b2533f763091b8d11957d40118b57fe937c3b940f3f8b26098030f,image(30),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(32).jpg,JPEG,236,257,RGB,,236,no_tumor,76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,image(32),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(34).jpg,JPEG,234,224,RGB,,224,no_tumor,4f2893125ab87fc6fcd6cd5388db893efeb9a1a30e59f942e7743144766c78f6,image(34),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(35).jpg,JPEG,227,213,RGB,,213,no_tumor,06e6f334b7e990bd685265cea5af2b11410235f4a3baad476c964249310330f3,image(35),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(36).jpg,JPEG,201,249,RGB,,201,no_tumor,08c04f3659f54e170fe84f98a8ed10a235809251d6ba7c5372f08c90421ce51e,image(36),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(37).jpg,JPEG,236,263,RGB,,236,no_tumor,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,image(37),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(39).jpg,JPEG,235,227,RGB,,227,no_tumor,220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,image(39),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(4).jpg,JPEG,236,236,RGB,,236,no_tumor,8a5052ac55d7ffc4175768aeda33c7178bcbf0015e9e44c901d40ac9660f6fd6,image(4),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(40).jpg,JPEG,236,300,RGB,,236,no_tumor,df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,image(40),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(42).jpg,JPEG,234,218,RGB,,218,no_tumor,6df56cc8a677bbc089ccb7f85e5f40b665a551aa28c7f2fffffcaddf521ed503,image(42),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(44).jpg,JPEG,205,214,RGB,,205,no_tumor,9251febacd510bc6ab8fdebb28ac58c8db217df4d5e8af285a99547b2d3b8584,image(44),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(46).jpg,JPEG,236,251,RGB,,236,no_tumor,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,image(46),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(47).jpg,JPEG,235,228,RGB,,228,no_tumor,2c6470345e908770e6f61b6a2e55cc80288f8598149e3b4558a1d79dfdba6c4a,image(47),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(5).jpg,JPEG,236,280,RGB,,236,no_tumor,3897062aac96a4bd1b6b9c1c834eee1358a8277ff7f0f7397dd6e6ba9cbdb46c,image(5),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(51).jpg,JPEG,236,309,RGB,,236,no_tumor,dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,image(51),train
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(56).jpg,JPEG,236,236,RGB,,236,no_tumor,c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,image(56),train
