dataset_id,class_raw,path,format,width,height,mode,error
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(48).jpg,JPEG,232,261,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(49).jpg,JPEG,645,439,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(5).jpg,JPEG,314,195,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(50).jpg,JPEG,217,232,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(51).jpg,JPEG,352,322,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(52).jpg,JPEG,216,216,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(53).jpg,JPEG,257,248,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(54).jpg,JPEG,174,230,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(55).jpg,JPEG,206,245,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(56).jpg,JPEG,1149,1019,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(57).jpg,JPEG,722,690,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(58).jpg,JPEG,554,554,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(59).jpg,JPEG,315,315,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(6).jpg,JPEG,351,398,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(60).jpg,JPEG,341,395,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(61).jpg,JPEG,341,372,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(62).jpg,JPEG,341,395,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(63).jpg,JPEG,273,326,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(64).jpg,JPEG,239,248,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(65).jpg,JPEG,289,354,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(66).jpg,JPEG,305,337,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(67).jpg,JPEG,304,410,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(68).jpg,JPEG,208,243,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(69).jpg,JPEG,221,228,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(7).jpg,JPEG,341,377,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(70).jpg,JPEG,200,252,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(71).jpg,JPEG,226,214,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(72).jpg,JPEG,200,236,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(73).jpg,JPEG,238,212,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(74).jpg,JPEG,225,225,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(75).jpg,JPEG,212,238,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(76).jpg,JPEG,215,220,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(77).jpg,JPEG,201,251,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(78).jpg,JPEG,480,480,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(79).jpg,JPEG,212,237,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(8).jpg,JPEG,491,624,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(80).jpg,JPEG,225,225,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(81).jpg,JPEG,225,225,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(82).jpg,JPEG,225,225,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(83).jpg,JPEG,224,219,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(84).jpg,JPEG,200,223,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(85).jpg,JPEG,200,235,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(86).jpg,JPEG,209,241,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(87).jpg,JPEG,211,239,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(88).jpg,JPEG,215,234,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(89).jpg,JPEG,225,225,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(9).jpg,JPEG,314,358,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(90).jpg,JPEG,213,237,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(91).jpg,JPEG,214,216,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(92).jpg,JPEG,201,251,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(93).jpg,JPEG,214,235,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(94).jpg,JPEG,210,240,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(95).jpg,JPEG,225,225,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(96).jpg,JPEG,210,240,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(97).jpg,JPEG,225,225,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(98).jpg,JPEG,213,236,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image(99).jpg,JPEG,224,216,RGB,
dataset1,meningioma_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\meningioma_tumor\image.jpg,JPEG,338,345,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(1).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(10).jpg,JPEG,236,260,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(100).jpg,JPEG,314,258,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(101).jpg,JPEG,225,259,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(102).jpg,JPEG,224,262,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(103).jpg,JPEG,314,260,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(104).jpg,JPEG,278,253,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(11).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(12).jpg,JPEG,235,227,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(13).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(14).jpg,JPEG,205,249,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(15).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(16).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(17).jpg,JPEG,236,270,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(18).jpg,JPEG,235,261,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(19).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(2).jpg,JPEG,236,218,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(20).jpg,JPEG,212,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(21).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(22).jpg,JPEG,236,262,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(23).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(24).jpg,JPEG,236,231,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(25).jpg,JPEG,236,290,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(26).jpg,JPEG,235,227,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(27).jpg,JPEG,209,234,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(28).jpg,JPEG,208,217,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(29).jpg,JPEG,236,228,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(3).jpg,JPEG,236,295,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(30).jpg,JPEG,234,234,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(31).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(32).jpg,JPEG,236,257,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(33).jpg,JPEG,236,260,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(34).jpg,JPEG,234,224,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(35).jpg,JPEG,227,213,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(36).jpg,JPEG,201,249,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(37).jpg,JPEG,236,263,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(38).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(39).jpg,JPEG,235,227,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(4).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(40).jpg,JPEG,236,300,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(41).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(42).jpg,JPEG,234,218,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(43).jpg,JPEG,208,225,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(44).jpg,JPEG,205,214,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(45).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(46).jpg,JPEG,236,251,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(47).jpg,JPEG,235,228,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(48).jpg,JPEG,234,218,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(49).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(5).jpg,JPEG,236,280,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(50).jpg,JPEG,236,251,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(51).jpg,JPEG,236,309,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(52).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(53).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(54).jpg,JPEG,236,251,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(55).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(56).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(57).jpg,JPEG,200,248,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(58).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(59).jpg,JPEG,207,225,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(6).jpg,JPEG,235,229,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(60).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(61).jpg,JPEG,236,262,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(62).jpg,JPEG,200,243,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(63).jpg,JPEG,234,225,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(64).jpg,JPEG,236,257,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(65).jpg,JPEG,234,225,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(66).jpg,JPEG,236,260,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(67).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(68).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(69).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(7).jpg,JPEG,235,233,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(70).jpg,JPEG,236,231,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(71).jpg,JPEG,236,262,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(72).jpg,JPEG,211,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(73).jpg,JPEG,236,290,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(74).jpg,JPEG,235,229,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(75).jpg,JPEG,234,218,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(76).jpg,JPEG,233,226,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(77).jpg,JPEG,210,234,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(78).jpg,JPEG,220,275,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(79).jpg,JPEG,236,263,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(8).jpg,JPEG,234,224,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(80).jpg,JPEG,236,243,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(81).jpg,JPEG,236,260,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(82).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(83).jpg,JPEG,236,295,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(84).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(85).jpg,JPEG,236,236,RGB,
dataset1,no_tumor,C:\Users\pavan\OneDrive\Documents\Desktop\brain tumor\Datasets\dataset1\Testing\no_tumor\image(86).jpg,JPEG,218,234,RGB,
